"","file_id","SYS...1","SYS...2","SYS...3","SYS...4","SYS...5","USERDEF...6","USERDEF...7","USERDEF...8","USERDEF...9","PORO...10","PORO...11","PORO...12","PORO...13","PORO...14","PORO...15","PORO...16","PORO...17","PORO...18","PORO...19","PORO...20","PORO...21","PORO...22","FLUORO...23","FLUORO...24","FLUORO...25","FLUORO...26","FLUORO...27","FLUORO...28","FLUORO...29","FLUORO...30","FLUORO...31","FLUORO...32","FLUORO...33","SENSOR...34","SENSOR...35","SENSOR...36","SENSOR...37","SENSOR...38","SENSOR...39","SENSOR...40","SENSOR...41","SENSOR...42","SENSOR...43","SENSOR...44","MATCH...45","MATCH...46","MATCH...47","MATCH...48","STABILITY...49","STABILITY...50","STABILITY...51","STABILITY...52","STABILITY...53","STABILITY...54","P_CONFIG...55","P_CONFIG...56","P_CONFIG...57","P_CONFIG...58","P_CONFIG...59","P_CONFIG...60","P_CONFIG...61","P_CONFIG...62","P_CONFIG...63","P_CONFIG...64","P_CONFIG...65","FL_CONFIG...66","FL_CONFIG...67","FL_CONFIG...68","FL_CONFIG...69","FL_CONFIG...70","FL_CONFIG...71","FL_CONFIG...72","FL_CONFIG...73","FL_CONFIG...74","FL_CONFIG...75","FL_CONFIG...76","FL_CONFIG...77","FL_CONFIG...78","FL_CONFIG...79","FL_CONFIG...80","SENSOR_V...81","SENSOR_V...82","SENSOR_V...83","SENSOR_V...84","SENSOR_V...85","SENSOR_V...86","SENSOR_V...87","SENSOR_V...88","SENSOR_V...89","SENSOR_V...90","USERCAL...91","USERCAL...92","USERCAL...93","USERCAL...94","USERCAL...95","USERCAL...96","USERCAL...97","USERCAL...98","USERCAL...99","USERCAL...100","META...101","META...102","META...103","META...104","META...105","META...106","META...107"
"1","1","Obs#","Time","Date","configName","configAuthor","remark","id","barcode",NA,"gsw","gbw","gtw","E_apparent","VPcham","VPref","VPleaf","VPDleaf","H2O_r","H2O_s","H2O_leaf","leaf_area","leaf_width","flashID","Fo","Fm","Fv/Fm","Fs","Fm'","PhiPS2","PS2/1","abs","ETR","TRANS","rh_s","rh_r","Tref","Tmeas","Tleaf","P_atm","flow","flow_s","leak_pct","Qamb","batt","match_time","match_date","rh_adj","type","gsw1sec","gsw2sec","gsw4sec","flr1sec","flr2sec","flr4sec","auto","flow_set","gsw_limit","gsw_period","aw","Bla","Blb","Blc","Bld","Ble","chamber","dark","flash_type","flash_intensity","modrate","flr_limit","flr_period","P1_dur","P2_dur","P3_dur","P1_Fmax","P2_ramp","P2_slp","P3_Fmax","P3_Pred","P3_DeltaF","v_humA","v_humB","v_flowIn","v_flowOut","v_temp","v_irt","v_pres","v_par","v_F","i_LED","b_rhr","m_rhr","span_rhr","b_rhs","m_rhs","span_rhs","z_flowIn","z_flowOut","z_quantum","z_flr","flashId","lciSerNum","lcpSerNum","lcfSerNum","lcrhSerNum","version","configUpdatedAt"
"2","1",NA,"HHMMSS","YYYYMMDD",NA,NA,NA,NA,NA,NA,"mol+1m-2s-1","mol+1m-2s-1","mol+1m-2s-1","mmol+1m-2s-1","kPa","kPa","kPa","kPa","mmol+1mol-1","mmol+1mol-1","mmol+1mol-1","cm+2","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"umol+1m-2s-1",NA,"%","%","C","C","C","kPa","umol+1sec-1","umol+1sec-1","%","umol+1m-2s-1","V","HHMMSS","YYYYMMDD","%",NA,NA,NA,NA,NA,NA,NA,NA,"umol+1sec-1","(umol+1m-2s-1)s-1","s",NA,NA,NA,NA,NA,NA,NA,NA,NA,"umol+1m-2s-1","Hz","s-1","s","ms","ms","ms",NA,"%",NA,NA,NA,NA,"V","V","V","V","V","V","V","V","V","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","7","8","14:45:33","2025-10-11","g34p_light_v2","mrk",NA,"216","61997",NA,"0.024297","2.921804","0.024097","0.506528","1.681008","1.668338","3.526655","1.845647","18.453999","18.594137","39.009399","0.441786","7.500000","PSF-00438_20251011144533_0b7","0.000000","0.000000","0.000000","145.573853","290.039948","0.498090","0.5","0.80","144.447723","1.000000","43.41","43.09","28.35","26.75","26.75","90.41","156.7","157.6","-0.6","725","3.740","14:43:18","2025-10-11","0.15","1","-0.028","-0.059","0.006","4.274","141.226","71.587","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","281.985626","25","-5.520682","285.233612","282.148193","3.085419","2.457533","2.471879","1.655600","0.940435","0.238762","-0.018334","0.308073","0.759495","145.573853","0.000243","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011144533_0b7","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"388","7","9","14:48:51","2025-10-11","g34p_light_v2","mrk",NA,"196","70011",NA,"0.013412","2.921661","0.013351","0.323735","1.705623","1.697529","3.829980","2.124357","18.782812","18.872362","42.377934","0.441786","7.500000","PSF-00438_20251011144851_0c7","0.000000","0.000000","0.000000","117.571953","192.481766","0.389179","0.5","0.80","47.258873","1.000000","43.37","43.16","28.61","28.16","28.16","90.38","156.7","0.9","99.4","304","3.737","14:43:18","2025-10-11","0.15","1","-0.019","-0.042","-0.029","7.742","77.887","72.226","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","185.878510","25","-4.571103","184.728745","185.947418","-1.218674","2.457578","2.471759","1.655450","0.602600","0.236242","-0.005127","0.325904","0.380393","117.571953","0.000242","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011144851_0c7","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"389","7","10","14:52:14","2025-10-11","g34p_light_v2","mrk",NA,"205","43215",NA,"0.096291","2.922425","0.093220","2.026764","1.713067","1.662426","3.620305","1.907238","18.391909","18.952162","40.052494","0.441786","7.500000","PSF-00438_20251011145214_58e","0.000000","0.000000","0.000000","140.784149","430.862427","0.673250","0.5","0.80","85.075928","1.000000","43.28","42.00","28.73","27.19","27.19","90.39","156.8","157.5","-0.5","316","3.733","14:43:18","2025-10-11","0.15","1","0.029","0.066","0.028","-4.347","102.316","68.804","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","414.867279","25","-11.143431","414.858704","414.932983","-0.074280","2.455984","2.471610","1.656250","0.940105","0.235202","-0.017645","0.342783","0.391488","140.784149","0.000244","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011145214_58e","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"390","7","11","14:55:23","2025-10-11","g34p_light_v2","mrk",NA,"200","47606",NA,"0.045608","2.921641","0.044907","0.957202","1.710679","1.686748","3.580877","1.870198","18.661762","18.926529","39.617939","0.441786","7.500000","PSF-00438_20251011145523_923","0.000000","0.000000","0.000000","114.864708","461.636780","0.751179","0.5","0.80","69.057655","1.000000","43.09","42.48","28.78","27.01","27.01","90.39","156.7","157.5","-0.5","230","3.724","14:43:18","2025-10-11","0.15","1","-0.045","-0.005","-0.044","102.396","64.354","31.655","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","461.636780","25","3.863931","483.644135","467.160248","16.483887","2.456630","2.471341","1.655428","0.940131","0.234720","-0.020411","0.357957","0.314049","114.864708","0.000240","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011145523_923","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"391","7","12","14:58:37","2025-10-11","g34p_light_v2","mrk",NA,"198","44494",NA,"0.070042","2.922661","0.068403","1.516085","1.730616","1.692757","3.673774","1.943157","18.730679","19.149601","40.651009","0.441786","7.500000","PSF-00438_20251011145837_6dd","0.000000","0.000000","0.000000","152.133102","471.083527","0.677057","0.5","0.80","63.622845","1.000000","43.53","42.58","28.80","27.44","27.44","90.37","156.8","157.5","-0.4","235","3.724","14:55:36","2025-10-11","0.14","1","0.003","0.004","-0.005","1.863","5.713","82.510","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","471.083527","25","0.619687","473.261108","471.969360","1.291748","2.456748","2.471941","1.656498","0.940154","0.234496","-0.015642","0.372576","0.318631","152.133102","0.000243","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011145837_6dd","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"392","7","13","15:02:31","2025-10-11","g34p_light_v2","mrk",NA,"218","61862",NA,"0.141977","2.921404","0.135397","2.953129","1.762147","1.688354","3.673999","1.911852","18.681854","19.498384","40.653271","0.441786","7.500000","PSF-00438_20251011150231_6f0","0.000000","0.000000","0.000000","125.740173","223.804764","0.438170","0.5","0.80","54.909233","1.000000","44.53","42.67","28.72","27.45","27.45","90.37","156.7","-15.2","109.7","313","3.719","14:55:36","2025-10-11","0.14","1","0.005","0.049","-9999.000","86.773","70.745","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","216.997864","25","-5.316550","215.266586","216.204803","-0.938217","2.456888","2.473318","1.655180","0.574420","0.235256","-0.014666","0.389720","0.389124","125.740173","0.000242","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011150231_6f0","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"393","7","14","15:09:08","2025-10-11","g34p_light_v2","mrk",NA,"223","44418",NA,"0.023067","2.921889","0.022886","0.798175","1.697689","1.677738","4.737209","3.039520","18.565214","18.785982","52.420155","0.441786","7.500000","PSF-00438_20251011150908_075","0.000000","0.000000","0.000000","213.262436","399.296204","0.465904","0.5","0.80","192.972702","1.000000","42.19","41.69","29.01","31.86","31.86","90.37","156.7","157.6","-0.5","1035","3.711","14:55:36","2025-10-11","0.14","1","0.023","0.030","-0.003","185.809","94.968","47.693","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","369.233612","25","-24.627090","354.939941","364.091980","-9.152039","2.455513","2.470075","1.655689","0.940290","0.232575","0.034395","0.418093","1.038781","213.262436","0.000245","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011150908_075","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"394","7","15","15:12:04","2025-10-11","g34p_light_v2","mrk",NA,"215","13368",NA,"0.070053","2.921910","0.068413","2.000365","1.777030","1.727090","4.329357","2.552327","19.116982","19.669756","47.921200","0.441786","7.500000","PSF-00438_20251011151204_dfc","0.000000","0.000000","0.000000","334.509735","549.248840","0.390969","0.5","0.80","151.976959","1.000000","43.56","42.34","29.25","30.28","30.28","90.34","156.7","157.4","-0.4","972","3.706","15:09:22","2025-10-11","0.73","0","-0.021","-0.020","-0.044","294.625","148.979","74.060","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","535.588867","25","-10.315967","531.418945","534.502258","-3.083313","2.456333","2.471095","1.655710","0.939840","0.230417","0.012495","0.429754","0.981499","334.509735","0.000242","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011151204_dfc","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"395","7","16","15:15:49","2025-10-11","g34p_light_v2","mrk",NA,"195","12377",NA,"0.030480","2.921286","0.030165","1.092623","1.726328","1.699019","4.879395","3.153067","18.804234","19.106489","54.003693","0.441786","7.500000","PSF-00438_20251011151549_ae4","0.000000","0.000000","0.000000","82.972885","90.859673","0.086802","0.5","0.80","36.843235","1.000000","41.54","40.88","29.57","32.38","32.38","90.35","156.6","153.8","1.8","1061","3.702","15:09:22","2025-10-11","0.73","0","0.001","-0.003","-9999.000","75.502","37.540","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","90.065720","25","-0.688946","89.641571","89.874832","-0.233261","2.454298","2.468268","1.655057","0.930748","0.227494","0.034106","0.443972","1.061860","82.972885","0.000241","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011151549_ae4","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"396","7","17","15:16:29","2025-10-11","g34p_light_v2","mrk",NA,"195","12377",NA,"0.088654","2.921830","0.086043","2.581968","1.770668","1.706192","4.389563","2.618895","18.883463","19.597055","48.581963","0.441786","7.500000","PSF-00438_20251011151629_9a2","0.000000","0.000000","0.000000","182.120560","321.695343","0.433873","0.5","0.80","135.376770","1.000000","42.38","40.84","29.66","30.52","30.52","90.35","156.7","15.9","89.8","780","3.701","15:09:22","2025-10-11","0.73","0","0.005","0.030","0.032","175.005","42.507","77.052","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","316.271423","25","-4.102693","315.666321","315.830566","-0.164246","2.454223","2.469400","1.655626","0.629871","0.226678","0.010450","0.446490","0.809009","181.573746","0.000243","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011151629_9a2","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"397","7","18","15:19:14","2025-10-11","g34p_light_v2","mrk",NA,"193","26022",NA,"0.068791","2.922038","0.067209","2.311652","1.769655","1.711950","4.764389","2.994734","18.950970","19.589752","52.740898","0.441786","7.500000","PSF-00438_20251011151914_429","0.000000","0.000000","0.000000","117.693542","165.637695","0.289452","0.5","0.80","102.523315","1.000000","41.45","40.10","30.04","31.96","31.96","90.34","156.7","157.0","-0.2","885","3.666","15:09:22","2025-10-11","0.73","0","0.003","-9999.000","-9999.000","-0.587","-9999.000","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","159.905075","25","-3.904028","159.644730","160.056915","-0.412186","2.453142","2.468048","1.655845","0.938782","0.223331","0.023335","0.456389","0.903864","117.693542","0.000241","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011151914_429","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"398","7","19","15:22:03","2025-10-11","g34p_light_v2","mrk",NA,"213","48886",NA,"0.103807","2.922247","0.100246","2.950893","1.775877","1.702234","4.344895","2.569018","18.843838","19.659071","48.098251","0.441786","7.500000","PSF-00438_20251011152203_e99","0.000000","0.000000","0.000000","128.643036","350.838898","0.633327","0.5","0.80","57.268780","1.000000","41.00","39.30","30.29","30.34","30.34","90.33","156.8","157.5","-0.5","226","3.693","15:09:22","2025-10-11","0.73","0","0.012","0.038","-0.006","138.221","70.248","34.509","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","349.235046","25","-0.776431","356.368652","349.729004","6.639648","2.452015","2.467388","1.656063","0.940204","0.221148","0.000828","0.466404","0.310660","128.643036","0.000242","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011152203_e99","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"399","7","20","15:25:12","2025-10-11","g34p_light_v2","mrk",NA,"206","48985",NA,"0.005841","2.922477","0.005830","0.211163","1.684970","1.679695","4.839105","3.154135","18.592787","18.651173","53.564735","0.441786","7.500000","PSF-00438_20251011152512_a6f","0.000000","0.000000","0.000000","211.231476","276.927338","0.237231","0.5","0.80","82.380501","1.000000","38.26","38.14","30.58","32.24","32.24","90.34","156.8","157.3","-0.3","868","3.689","15:22:16","2025-10-11","0.14","1","0.000","-0.000","-9999.000","-2.908","-5.336","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","276.927338","25","2.294665","281.654114","280.207550","1.446564","2.450370","2.464363","1.656306","0.939639","0.218609","0.020169","0.476594","0.888257","211.231476","0.000245","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011152512_a6f","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"400","7","21","15:28:05","2025-10-11","g34p_light_v2","mrk",NA,"220","11693",NA,"0.026848","2.922637","0.026604","0.875318","1.718784","1.696935","4.586845","2.868062","18.787561","19.029463","50.783115","0.441786","7.500000","PSF-00438_20251011152805_e58","0.000000","0.000000","0.000000","152.427795","281.765533","0.459026","0.5","0.80","122.057655","1.000000","38.39","37.90","30.87","31.29","31.29","90.32","156.8","90.4","42.4","665","3.684","15:22:16","2025-10-11","0.14","1","0.028","0.019","-9999.000","7.476","82.831","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","270.945679","25","-7.312307","270.291565","271.312653","-1.021088","2.449995","2.464490","1.656472","0.780276","0.216159","0.005263","0.486017","0.705302","152.427795","0.000244","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011152805_e58","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"401","7","22","15:31:03","2025-10-11","g34p_light_v2","mrk",NA,"199","45511",NA,"0.044248","2.922362","0.043588","1.524042","1.729890","1.691847","4.774061","3.044171","18.732582","19.153801","52.859676","0.441786","7.500000","PSF-00438_20251011153103_d5f","0.000000","0.000000","0.000000","160.380722","229.084229","0.299905","0.5","0.80","94.251526","1.000000","37.52","36.70","31.38","32.00","32.00","90.32","156.8","157.3","-0.3","786","3.681","15:22:16","2025-10-11","0.14","1","0.002","0.002","-9999.000","-3.038","-5.394","-9999.000","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","224.781281","25","-2.961740","225.480789","224.850449","0.630341","2.448248","2.463192","1.656185","0.939461","0.211831","0.007587","0.495031","0.814072","160.380722","0.000246","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011153103_d5f","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"402","7","23","15:34:46","2025-10-11","g34p_light_v2","mrk",NA,"217","12642",NA,"0.090013","2.922787","0.087323","2.618285","1.815352","1.750077","4.429822","2.614470","19.376680","20.099390","49.046539","0.441786","7.500000","PSF-00438_20251011153446_b4e","0.000000","0.000000","0.000000","231.743927","321.168152","0.278434","0.5","0.80","25.505894","1.000000","38.85","37.46","31.62","30.68","30.68","90.32","156.8","156.9","-0.0","229","3.676","15:22:16","2025-10-11","0.14","1","0.003","-0.006","0.010","-7.123","67.912","64.750","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","310.022949","25","-7.862735","308.160767","309.928436","-1.767670","2.449238","2.464971","1.656631","0.938549","0.209873","-0.011135","0.505641","0.313313","231.743927","0.000245","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011153446_b4e","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"403","7","24","15:38:32","2025-10-11","g34p_light_v2","mrk","Flag","214","12328",NA,"0.068317","2.923051","0.066757","1.975874","1.864518","1.815293","4.444597","2.580079","20.097404","20.642378","49.206852","0.441786","7.500000","PSF-00438_20251011153832_63f","0.000000","0.000000","0.000000","135.060669","316.267639","0.572955","0.5","0.80","38.828503","1.000000","39.17","38.13","31.95","30.74","30.74","90.32","156.9","157.1","-0.2","169","3.671","15:35:00","2025-10-11","0.13","1","-0.004","-0.005","-0.002","0.962","2.176","3.320","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","311.250671","25","-3.348133","312.666534","311.481506","1.185028","2.450096","2.465356","1.656908","0.939139","0.207176","-0.014428","0.516392","0.259708","135.060669","0.000244","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011153832_63f","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"404","7","25","15:38:55","2025-10-11","g34p_light_v2","mrk",NA,"214","12328",NA,"0.057767","2.923170","0.056648","1.701020","1.790956","1.748551","4.409899","2.618943","19.360100","19.829609","48.826759","0.441786","7.500000","PSF-00438_20251011153855_775","0.000000","0.000000","0.000000","142.338394","224.259109","0.365295","0.5","0.80","104.094742","1.000000","37.58","36.69","31.96","30.60","30.60","90.32","156.9","157.0","-0.1","712","3.669","15:35:00","2025-10-11","0.13","1","0.058","0.062","0.049","17.524","124.920","62.517","0","150","-9999.000","-9999.000000","0.058905","0.000000","0.029230","0.000000","0.000000","-0.000068","standard","0","mpf","7000","500","5.000000","2.000000","300","300","300","208.945877","25","-11.850603","202.386978","207.318771","-4.931793","2.448132","2.463182","1.657033","0.938794","0.207036","-0.016277","0.517374","0.748155","140.822769","0.000245","2.388960","-0.000025","1.000000","2.402765","-0.000034","1.000000","0.600816","0.600971","0.107301","0.000000","PSF-00438_20251011153855_775","PFA-00474","PSA-00486","PSF-00438","RHS-00603","3.0.0","2025-10-05T12:52:38.073Z"
"405","8","Obs#","Time","Date","configName","configAuthor","remark","id","barcode",NA,"gsw","gbw","gtw","E_apparent","VPcham","VPref","VPleaf","VPDleaf","H2O_r","H2O_s","H2O_leaf","leaf_area","leaf_width","flashID","Fo","Fm","Fv/Fm","Fs","Fm'","PhiPS2","PS2/1","abs","ETR","TRANS","rh_s","rh_r","Tref","Tmeas","Tleaf","P_atm","flow","flow_s","leak_pct","Qamb","batt","match_time","match_date","rh_adj","type","gsw1sec","gsw2sec","gsw4sec","flr1sec","flr2sec","flr4sec","auto","flow_set","gsw_limit","gsw_period","aw","Bla","Blb","Blc","Bld","Ble","chamber","dark","flash_type","flash_intensity","modrate","flr_limit","flr_period","P1_dur","P2_dur","P3_dur","P1_Fmax","P2_ramp","P2_slp","P3_Fmax","P3_Pred","P3_DeltaF","v_humA","v_humB","v_flowIn","v_flowOut","v_temp","v_irt","v_pres","v_par","v_F","i_LED","b_rhr","m_rhr","span_rhr","b_rhs","m_rhs","span_rhs","z_flowIn","z_flowOut","z_quantum","z_flr","flashId","lciSerNum","lcpSerNum","lcfSerNum","lcrhSerNum","version","configUpdatedAt"
